OBJECTID,DESCRIPTION,ID,TOTPOP_FY,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1370,95070 (Saratoga),95070,30832,30832,105907500.0,75894.75989039351,1756054349282,Synapse54,1756054349282,Synapse54
1371,95073 (Soquel),95073,9958,9958,64752500.0,48424.508487509185,1756054349282,Synapse54,1756054349282,Synapse54
1372,95075 (Tres Pinos),95075,447,447,15140000.0,25321.66870925112,1756054349282,Synapse54,1756054349282,Synapse54
1373,95076 (Watsonville),95076,80632,80632,547181202.8828125,209097.8117276596,1756054349282,Synapse54,1756054349282,Synapse54
1374,95110 (San Jose),95110,22586,22586,18821250.0,37872.714303980494,1756054349282,Synapse54,1756054349282,Synapse54
1375,95111 (San Jose),95111,56519,56519,23545000.0,27727.413934021675,1756054349282,Synapse54,1756054349282,Synapse54
1376,95112 (San Jose),95112,62649,62649,28413750.0,42576.92091859367,1756054349282,Synapse54,1756054349282,Synapse54
1377,95113 (San Jose),95113,5039,5039,1572500.0,12509.908716221269,1756054349282,Synapse54,1756054349282,Synapse54
1378,95116 (San Jose),95116,52964,52964,15091250.0,19194.42431565609,1756054349282,Synapse54,1756054349282,Synapse54
1379,95117 (San Jose),95117,33059,33059,10040000.0,13563.066914427814,1756054349282,Synapse54,1756054349282,Synapse54
1380,95118 (San Jose),95118,32194,32194,16748750.0,20790.016909650214,1756054349282,Synapse54,1756054349282,Synapse54
1381,95119 (San Jose),95119,11369,11369,10150000.0,15824.832052249589,1756054349282,Synapse54,1756054349282,Synapse54
1382,95120 (San Jose),95120,36113,36113,115900000.0,62423.60273330358,1756054349282,Synapse54,1756054349282,Synapse54
1383,95121 (San Jose),95121,34706,34706,17627500.0,24974.05254817463,1756054349282,Synapse54,1756054349282,Synapse54
1384,95122 (San Jose),95122,52549,52549,19180000.0,24679.033556375616,1756054349282,Synapse54,1756054349282,Synapse54
1385,95123 (San Jose),95123,67185,67185,30756250.0,28965.20550065298,1756054349282,Synapse54,1756054349282,Synapse54
1386,95124 (San Jose),95124,48578,48578,26415000.0,35812.08785219395,1756054349282,Synapse54,1756054349282,Synapse54
1387,95125 (San Jose),95125,52491,52491,31215000.0,31565.90746691394,1756054349282,Synapse54,1756054349282,Synapse54
1388,95126 (San Jose),95126,41705,41705,13606250.0,26032.288251099842,1756054349282,Synapse54,1756054349282,Synapse54
1389,95127 (San Jose),95127,57733,57733,61596250.0,61539.14285612651,1756054349282,Synapse54,1756054349282,Synapse54
1390,95128 (San Jose),95128,34457,34457,15611250.0,23082.618138712827,1756054349282,Synapse54,1756054349282,Synapse54
1391,95129 (San Jose),95129,39361,39361,17525000.0,23718.872866454236,1756054349282,Synapse54,1756054349282,Synapse54
1392,95130 (San Jose),95130,13115,13115,6727500.0,20078.367663288223,1756054349282,Synapse54,1756054349282,Synapse54
1393,95131 (San Jose),95131,31931,31931,24108750.0,25856.419197457373,1756054349282,Synapse54,1756054349282,Synapse54
1394,95132 (San Jose),95132,38724,38724,67500000.0,43962.26172469848,1756054349282,Synapse54,1756054349282,Synapse54
1395,95133 (San Jose),95133,29028,29028,13456250.0,17424.397731506586,1756054349282,Synapse54,1756054349282,Synapse54
1396,95134 (San Jose),95134,28431,28431,39288750.0,44428.56868248859,1756054349282,Synapse54,1756054349282,Synapse54
1397,95135 (San Jose),95135,20261,20261,112580000.0,62404.64123578639,1756054349282,Synapse54,1756054349282,Synapse54
1398,95136 (San Jose),95136,44894,44894,22698750.0,22943.709242264922,1756054349282,Synapse54,1756054349282,Synapse54
1399,95138 (San Jose),95138,18395,18395,104273750.0,54173.82606581539,1756054349282,Synapse54,1756054349282,Synapse54
1400,95139 (San Jose),95139,6794,6794,6090000.0,11689.784500804102,1756054349282,Synapse54,1756054349282,Synapse54
1401,95140 (Mount Hamilton),95140,407,407,384943750.0,143521.2003116066,1756054349282,Synapse54,1756054349282,Synapse54
1402,95141 (San Jose),95141,30,30,9501250.0,21659.687460942012,1756054349282,Synapse54,1756054349282,Synapse54
1403,95148 (San Jose),95148,43649,43649,38987500.0,34710.85621350365,1756054349282,Synapse54,1756054349282,Synapse54
1404,95192 (San Jose),95192,4184,4184,537500.0,3059.578513849123,1756054349282,Synapse54,1756054349282,Synapse54
1405,95202 (Stockton),95202,6810,6810,4191250.0,8872.64327375857,1756054349282,Synapse54,1756054349282,Synapse54
1406,95203 (Stockton),95203,18165,18165,28541250.0,33953.41244620101,1756054349282,Synapse54,1756054349282,Synapse54
1407,95204 (Stockton),95204,30062,30062,21938750.0,29805.002001321114,1756054349282,Synapse54,1756054349282,Synapse54
1408,95205 (Stockton),95205,39937,39937,37618750.0,34186.86113131684,1756054349282,Synapse54,1756054349282,Synapse54
1409,95206 (Stockton),95206,72071,72071,732466695.7226562,238425.08953483647,1756054349282,Synapse54,1756054349282,Synapse54
1410,95207 (Stockton),95207,52148,52148,31347500.0,24061.943717001886,1756054349282,Synapse54,1756054349282,Synapse54
1411,95209 (Stockton),95209,44980,44980,33943750.0,34313.51886867233,1756054349282,Synapse54,1756054349282,Synapse54
1412,95210 (Stockton),95210,41971,41971,28723750.0,34335.52218713649,1756054349282,Synapse54,1756054349282,Synapse54
1413,95211 (Stockton),95211,1531,1531,818750.0,4371.8356370893425,1756054349282,Synapse54,1756054349282,Synapse54
1414,95212 (Stockton),95212,34254,34254,90276250.0,51469.02791582284,1756054349282,Synapse54,1756054349282,Synapse54
1415,95215 (Stockton),95215,26696,26696,394213750.0,113509.54465943026,1756054349282,Synapse54,1756054349282,Synapse54
1416,95219 (Stockton),95219,32879,32879,279824122.80859375,178749.15812766465,1756054349282,Synapse54,1756054349282,Synapse54
1417,95220 (Acampo),95220,7415,7415,256686250.0,125871.80877102612,1756054349282,Synapse54,1756054349282,Synapse54
1418,95222 (Angels Camp),95222,5547,5547,439684500.0,150850.71139755216,1756054349282,Synapse54,1756054349282,Synapse54
1419,95223 (Arnold),95223,4255,4255,853170000.0,277631.58410817356,1756054349282,Synapse54,1756054349282,Synapse54
1420,95224 (Avery),95224,621,621,19138750.0,26741.109708950742,1756054349282,Synapse54,1756054349282,Synapse54
1421,95225 (Burson),95225,150,150,6565000.0,18952.897383069205,1756054349282,Synapse54,1756054349282,Synapse54
1422,95226 (Campo Seco),95226,50,50,16312500.0,19555.68235962441,1756054349282,Synapse54,1756054349282,Synapse54
1423,95227 (Clements),95227,705,705,104026250.0,50542.49875672118,1756054349282,Synapse54,1756054349282,Synapse54
1424,95228 (Copperopolis),95228,5279,5279,465918000.0,126142.00976249577,1756054349282,Synapse54,1756054349282,Synapse54
1425,95230 (Farmington),95230,995,995,655757500.0,215593.54785855138,1756054349282,Synapse54,1756054349282,Synapse54
1426,95231 (French Camp),95231,4646,4646,42151250.0,38459.797514065256,1756054349282,Synapse54,1756054349282,Synapse54
1427,95232 (Glencoe),95232,283,283,32872500.0,28002.730957535136,1756054349282,Synapse54,1756054349282,Synapse54
1428,95236 (Linden),95236,4667,4667,590838750.0,144437.56742153876,1756054349282,Synapse54,1756054349282,Synapse54
1429,95237 (Lockeford),95237,3358,3358,53038750.0,41855.59841112344,1756054349282,Synapse54,1756054349282,Synapse54
1430,95240 (Lodi),95240,49000,49000,271697500.0,129414.12093028323,1756054349282,Synapse54,1756054349282,Synapse54
1431,95242 (Lodi),95242,30873,30873,514797500.0,142314.40654369505,1756054349282,Synapse54,1756054349282,Synapse54
1432,95245 (Mokelumne Hill),95245,2199,2199,246500000.0,167799.2240930564,1756054349282,Synapse54,1756054349282,Synapse54
1433,95246 (Mountain Ranch),95246,1281,1281,300903750.0,155985.91744224896,1756054349282,Synapse54,1756054349282,Synapse54
1434,95247 (Murphys),95247,3997,3997,210182500.0,128237.21647112221,1756054349282,Synapse54,1756054349282,Synapse54
1435,95248 (Rail Road Flat),95248,428,428,269016250.0,125831.65568460984,1756054349282,Synapse54,1756054349282,Synapse54
1436,95249 (San Andreas),95249,4044,4044,295873750.0,144507.11809474317,1756054349282,Synapse54,1756054349282,Synapse54
1437,95251 (Vallecito),95251,733,733,24076250.0,32576.345714834246,1756054349282,Synapse54,1756054349282,Synapse54
1438,95252 (Valley Springs),95252,15449,15449,742363750.0,218403.1196745498,1756054349282,Synapse54,1756054349282,Synapse54
1439,95253 (Victor),95253,62,62,176250.0,1876.0725631642915,1756054349282,Synapse54,1756054349282,Synapse54
1440,95555 (Orick),95555,350,350,403261250.0,96434.3067568054,1756054349282,Synapse54,1756054349282,Synapse54
1441,95556 (Orleans),95556,529,529,340331250.0,135306.3609912764,1756054349282,Synapse54,1756054349282,Synapse54
1442,95558 (Petrolia),95558,537,537,485215000.0,143750.3595794401,1756054349282,Synapse54,1756054349282,Synapse54
1443,95560 (Redway),95560,821,821,74698750.0,76643.54319942599,1756054349282,Synapse54,1756054349282,Synapse54
1444,95562 (Rio Dell),95562,3398,3398,65412500.0,42521.21574108776,1756054349282,Synapse54,1756054349282,Synapse54
1445,95563 (Salyer),95563,827,827,576823750.0,167707.18547169448,1756054349282,Synapse54,1756054349282,Synapse54
1446,95564 (Samoa),95564,436,436,13613750.0,26794.81083986442,1756054349282,Synapse54,1756054349282,Synapse54
1447,95565 (Scotia),95565,819,819,258228750.0,102804.59030537795,1756054349282,Synapse54,1756054349282,Synapse54
1448,95567 (Smith River),95567,1883,1883,207543750.0,80206.21304207419,1756054349282,Synapse54,1756054349282,Synapse54
1449,95568 (Somes Bar),95568,233,233,4673847500.0,605193.3136278172,1756054349282,Synapse54,1756054349282,Synapse54
1450,95569 (Redcrest),95569,257,257,165897500.0,129291.58447790495,1756054349282,Synapse54,1756054349282,Synapse54
1451,95570 (Trinidad),95570,2531,2531,635026250.0,146218.21392926737,1756054349282,Synapse54,1756054349282,Synapse54
1452,95571 (Weott),95571,226,226,5066250.0,13747.213840738383,1756054349282,Synapse54,1756054349282,Synapse54
1453,95573 (Willow Creek),95573,1691,1691,280951250.0,116185.9885209529,1756054349282,Synapse54,1756054349282,Synapse54
1454,95585 (Leggett),95585,422,422,411372500.0,173441.61489266442,1756054349282,Synapse54,1756054349282,Synapse54
1455,95587 (Piercy),95587,401,401,806586250.0,274537.39875070145,1756054349282,Synapse54,1756054349282,Synapse54
1456,95589 (Whitethorn),95589,1132,1132,452888750.0,202530.95821566417,1756054349282,Synapse54,1756054349282,Synapse54
1457,95595 (Zenia),95595,138,138,771378750.0,234498.72299648833,1756054349282,Synapse54,1756054349282,Synapse54
1458,95601 (Amador City),95601,234,234,6330000.0,12105.46669208914,1756054349282,Synapse54,1756054349282,Synapse54
1459,95602 (Auburn),95602,18776,18776,228861250.0,101643.44572394979,1756054349282,Synapse54,1756054349282,Synapse54
1460,95603 (Auburn),95603,27511,27511,167436250.0,124389.16598712743,1756054349282,Synapse54,1756054349282,Synapse54
1461,95605 (West Sacramento),95605,16379,16379,17493750.0,21649.646815072476,1756054349282,Synapse54,1756054349282,Synapse54
1462,95606 (Brooks),95606,396,396,313933632.3515625,122592.91858248548,1756054349282,Synapse54,1756054349282,Synapse54
1463,95607 (Capay),95607,226,226,244283750.0,106556.43603272011,1756054349282,Synapse54,1756054349282,Synapse54
1464,95608 (Carmichael),95608,64154,64154,55537500.0,43402.52086278619,1756054349282,Synapse54,1756054349282,Synapse54
1465,95610 (Citrus Heights),95610,46447,46447,32896250.0,28040.05707323537,1756054349282,Synapse54,1756054349282,Synapse54
1466,95612 (Clarksburg),95612,1203,1203,238371250.0,80438.93945796073,1756054349282,Synapse54,1756054349282,Synapse54
1467,95614 (Cool),95614,3593,3593,129770000.0,67341.17923520946,1756054349282,Synapse54,1756054349282,Synapse54
1468,95615 (Courtland),95615,821,821,89042500.0,60558.69069895695,1756054349282,Synapse54,1756054349282,Synapse54
1469,95616 (Davis),95616,53368,53368,134648750.0,90621.12669147256,1756054349282,Synapse54,1756054349282,Synapse54
1470,95618 (Davis),95618,28736,28736,177263750.0,69347.3963329033,1756054349282,Synapse54,1756054349282,Synapse54
1471,95619 (Diamond Springs),95619,4147,4147,22715000.0,33728.03559781899,1756054349282,Synapse54,1756054349282,Synapse54
1472,95620 (Dixon),95620,25320,25320,975333750.0,186668.8505655002,1756054349282,Synapse54,1756054349282,Synapse54
1473,95621 (Citrus Heights),95621,41944,41944,28373750.0,29276.72198823885,1756054349282,Synapse54,1756054349282,Synapse54
1474,95623 (El Dorado),95623,4508,4508,198198750.0,82806.17082046167,1756054349282,Synapse54,1756054349282,Synapse54
1475,95624 (Elk Grove),95624,68124,68124,207263750.0,93810.86932776653,1756054349282,Synapse54,1756054349282,Synapse54
1476,95626 (Elverta),95626,5789,5789,75273750.0,62281.27003794675,1756054349282,Synapse54,1756054349282,Synapse54
1477,95627 (Esparto),95627,3748,3748,209278750.0,98626.89718637253,1756054349282,Synapse54,1756054349282,Synapse54
1478,95628 (Fair Oaks),95628,42861,42861,56452500.0,46956.85701374299,1756054349282,Synapse54,1756054349282,Synapse54
1479,95629 (Fiddletown),95629,1114,1114,234036250.0,110645.35868494297,1756054349282,Synapse54,1756054349282,Synapse54
1480,95630 (Folsom),95630,96989,96989,127757500.0,57246.472775733644,1756054349282,Synapse54,1756054349282,Synapse54
1481,95631 (Foresthill),95631,6119,6119,2111276250.0,330044.8677382154,1756054349282,Synapse54,1756054349282,Synapse54
1482,95632 (Galt),95632,33204,33204,467006250.0,176163.14787131862,1756054349282,Synapse54,1756054349282,Synapse54
1483,95633 (Garden Valley),95633,2987,2987,138535000.0,100303.45200139942,1756054349282,Synapse54,1756054349282,Synapse54
1484,95634 (Georgetown),95634,2827,2827,586331250.0,206170.1615135614,1756054349282,Synapse54,1756054349282,Synapse54
1485,95635 (Greenwood),95635,1270,1270,73238750.0,72536.78177776521,1756054349282,Synapse54,1756054349282,Synapse54
1486,95636 (Grizzly Flats),95636,806,806,192052500.0,106429.58745286285,1756054349282,Synapse54,1756054349282,Synapse54
1487,95637 (Guinda),95637,224,224,14013750.0,33016.722105437475,1756054349282,Synapse54,1756054349282,Synapse54
1488,95638 (Herald),95638,2243,2243,330088750.0,107261.8281987377,1756054349282,Synapse54,1756054349282,Synapse54
1489,95640 (Ione),95640,14154,14154,549381250.0,136251.31015715358,1756054349282,Synapse54,1756054349282,Synapse54
1490,95641 (Isleton),95641,2281,2281,196952500.0,85972.09282036728,1756054349282,Synapse54,1756054349282,Synapse54
1491,95642 (Jackson),95642,7660,7660,269095000.0,117303.75859031816,1756054349282,Synapse54,1756054349282,Synapse54
1492,95645 (Knights Landing),95645,1449,1449,601513750.0,179668.49950558136,1756054349282,Synapse54,1756054349282,Synapse54
1493,95648 (Lincoln),95648,64980,64980,598452500.0,158580.00192482027,1756054349282,Synapse54,1756054349282,Synapse54
1494,95650 (Loomis),95650,13948,13948,105892500.0,77784.2435391666,1756054349282,Synapse54,1756054349282,Synapse54
1495,95651 (Lotus),95651,1050,1050,90150000.0,70266.25800352584,1756054349282,Synapse54,1756054349282,Synapse54
1496,95652 (McClellan),95652,1314,1314,17265000.0,25118.99162198002,1756054349282,Synapse54,1756054349282,Synapse54
1497,95653 (Madison),95653,483,483,30662500.0,27328.069822355345,1756054349282,Synapse54,1756054349282,Synapse54
1498,95655 (Mather),95655,5401,5401,32498750.0,28625.206817819926,1756054349282,Synapse54,1756054349282,Synapse54
1499,95658 (Newcastle),95658,6857,6857,107123750.0,80971.69854625707,1756054349282,Synapse54,1756054349282,Synapse54
1500,95659 (Nicolaus),95659,756,756,207825000.0,88509.42595435788,1756054349282,Synapse54,1756054349282,Synapse54
1501,95660 (North Highlands),95660,35295,35295,26956250.0,34400.86018467556,1756054349282,Synapse54,1756054349282,Synapse54
1502,95661 (Roseville),95661,33906,33906,37770000.0,28654.20341977457,1756054349282,Synapse54,1756054349282,Synapse54
1503,95662 (Orangevale),95662,31835,31835,46663750.0,39046.453534486136,1756054349282,Synapse54,1756054349282,Synapse54
1504,95663 (Penryn),95663,3309,3309,35065000.0,43195.3209953149,1756054349282,Synapse54,1756054349282,Synapse54
1505,95664 (Pilot Hill),95664,1335,1335,193192500.0,98449.49559729802,1756054349282,Synapse54,1756054349282,Synapse54
1506,95665 (Pine Grove),95665,4848,4848,93128750.0,81081.28753298364,1756054349282,Synapse54,1756054349282,Synapse54
1507,95666 (Pioneer),95666,5744,5744,1036773750.0,221211.86314134565,1756054349282,Synapse54,1756054349282,Synapse54
1508,95667 (Placerville),95667,37277,37277,741970000.0,258073.8485237631,1756054349282,Synapse54,1756054349282,Synapse54
1509,95668 (Pleasant Grove),95668,794,794,272217500.0,135943.76271137001,1756054349282,Synapse54,1756054349282,Synapse54
1510,95669 (Plymouth),95669,3018,3018,367658750.0,115651.07854216412,1756054349282,Synapse54,1756054349282,Synapse54
1511,95670 (Rancho Cordova),95670,59440,59440,55205000.0,48817.061498777875,1756054349282,Synapse54,1756054349282,Synapse54
1512,95672 (Rescue),95672,4889,4889,90327750.0,65814.5786662262,1756054349282,Synapse54,1756054349282,Synapse54
1513,95673 (Rio Linda),95673,16158,16158,58522500.0,42619.8173565018,1756054349282,Synapse54,1756054349282,Synapse54
1514,95674 (Rio Oso),95674,782,782,136590000.0,56998.426718015304,1756054349282,Synapse54,1756054349282,Synapse54
1515,95676 (Robbins),95676,203,203,4867500.0,9077.601539022937,1756054349282,Synapse54,1756054349282,Synapse54
1516,95677 (Rocklin),95677,31366,31366,38355000.0,32731.03687624511,1756054349282,Synapse54,1756054349282,Synapse54
1517,95678 (Roseville),95678,44675,44675,51355000.0,39259.433649821345,1756054349282,Synapse54,1756054349282,Synapse54
1518,95679 (Rumsey),95679,33,33,111148750.0,75044.38352411913,1756054349282,Synapse54,1756054349282,Synapse54
1519,95681 (Sheridan),95681,1280,1280,86680000.0,48221.185050225344,1756054349282,Synapse54,1756054349282,Synapse54
1520,95682 (Shingle Springs),95682,29330,29330,369791923.078125,114766.97654648358,1756054349282,Synapse54,1756054349282,Synapse54
1521,95683 (Sloughhouse),95683,6973,6973,414408750.0,110578.1994438795,1756054349282,Synapse54,1756054349282,Synapse54
1522,95684 (Somerset),95684,2950,2950,758607500.0,229950.84107323727,1756054349282,Synapse54,1756054349282,Synapse54
1523,95685 (Sutter Creek),95685,4947,4947,208512500.0,120445.10463981802,1756054349282,Synapse54,1756054349282,Synapse54
1524,95686 (Thornton),95686,1268,1268,60627500.0,40304.809750551685,1756054349282,Synapse54,1756054349282,Synapse54
1525,95687 (Vacaville),95687,74580,74580,185956250.0,85468.00842197919,1756054349282,Synapse54,1756054349282,Synapse54
1526,95688 (Vacaville),95688,39783,39783,384681250.0,99713.61683623362,1756054349282,Synapse54,1756054349282,Synapse54
1527,95689 (Volcano),95689,1449,1449,93626250.0,76591.97569626845,1756054349282,Synapse54,1756054349282,Synapse54
1528,95690 (Walnut Grove),95690,2358,2358,230035000.0,101880.10125470505,1756054349282,Synapse54,1756054349282,Synapse54
1529,95691 (West Sacramento),95691,42322,42322,183046250.0,131557.66756238573,1756054349282,Synapse54,1756054349282,Synapse54
1530,95692 (Wheatland),95692,5503,5503,239946250.0,87510.99794697443,1756054349282,Synapse54,1756054349282,Synapse54
1531,95693 (Wilton),95693,7354,7354,265478750.0,98687.17753896085,1756054349282,Synapse54,1756054349282,Synapse54
1532,95694 (Winters),95694,10635,10635,589027500.0,154700.07283770727,1756054349282,Synapse54,1756054349282,Synapse54
1533,95695 (Woodland),95695,36793,36793,598341250.0,150392.19998568163,1756054349282,Synapse54,1756054349282,Synapse54
1534,95697 (Yolo),95697,390,390,5971250.0,11143.555575951654,1756054349282,Synapse54,1756054349282,Synapse54
1535,95698 (Zamora),95698,218,218,161382500.0,85669.54636741373,1756054349282,Synapse54,1756054349282,Synapse54
1536,95699 (Drytown),95699,130,130,4217500.0,10735.845092262689,1756054349282,Synapse54,1756054349282,Synapse54
1537,95701 (Alta),95701,804,804,129983750.0,69467.05814686036,1756054349282,Synapse54,1756054349282,Synapse54
1538,95703 (Applegate),95703,1912,1912,25722500.0,44425.90323049593,1756054349282,Synapse54,1756054349282,Synapse54
1539,95709 (Camino),95709,5293,5293,97750000.0,69060.0265209801,1756054349282,Synapse54,1756054349282,Synapse54
1540,95713 (Colfax),95713,9720,9720,269546250.0,125409.20624074142,1756054349282,Synapse54,1756054349282,Synapse54
1541,95714 (Dutch Flat),95714,538,538,29223750.0,32680.389778074757,1756054349282,Synapse54,1756054349282,Synapse54
1542,95715 (Emigrant Gap),95715,32,32,259633750.0,85616.61308520344,1756054349282,Synapse54,1756054349282,Synapse54
1543,95717 (Gold Run),95717,205,205,33502500.0,40446.37494150149,1756054349282,Synapse54,1756054349282,Synapse54
1544,95720 (Kyburz),95720,142,142,569225000.0,147060.5783741985,1756054349282,Synapse54,1756054349282,Synapse54
1545,95721 (Echo Lake),95721,21,21,37112500.0,52893.30918536356,1756054349282,Synapse54,1756054349282,Synapse54
1546,95722 (Meadow Vista),95722,5009,5009,43040000.0,37610.80849615442,1756054349282,Synapse54,1756054349282,Synapse54
1547,95724 (Norden),95724,303,303,394758750.0,154010.75612850356,1756054349282,Synapse54,1756054349282,Synapse54
1548,95726 (Pollock Pines),95726,8354,8354,766645000.0,188146.019518101,1756054349282,Synapse54,1756054349282,Synapse54
1549,95728 (Soda Springs),95728,312,312,944620000.0,206119.98424912288,1756054349282,Synapse54,1756054349282,Synapse54
1550,95735 (Twin Bridges),95735,148,148,73517500.0,44374.04305419107,1756054349282,Synapse54,1756054349282,Synapse54
1551,95736 (Weimar),95736,347,347,860000.0,4039.8951799861684,1756054349282,Synapse54,1756054349282,Synapse54
1552,95742 (Rancho Cordova),95742,24966,24966,181076250.0,59891.622485113556,1756054349282,Synapse54,1756054349282,Synapse54
1553,95746 (Granite Bay),95746,23457,23457,102645000.0,50495.08374198652,1756054349282,Synapse54,1756054349282,Synapse54
1554,95747 (Roseville),95747,100319,100319,194752500.0,74752.54964226934,1756054349282,Synapse54,1756054349282,Synapse54
1555,95757 (Elk Grove),95757,64435,64435,302017500.0,85390.25749803706,1756054349282,Synapse54,1756054349282,Synapse54
1556,95758 (Elk Grove),95758,65358,65358,56013750.0,40211.81952514166,1756054349282,Synapse54,1756054349282,Synapse54
1557,95762 (El Dorado Hills),95762,52709,52709,188309326.921875,91756.12359542721,1756054349282,Synapse54,1756054349282,Synapse54
1558,95765 (Rocklin),95765,47229,47229,48487500.0,35207.16919007471,1756054349282,Synapse54,1756054349282,Synapse54
1559,95776 (Woodland),95776,30617,30617,443105000.0,114050.47112848745,1756054349282,Synapse54,1756054349282,Synapse54
1560,95811 (Sacramento),95811,16432,16432,9253750.0,21846.504392319293,1756054349282,Synapse54,1756054349282,Synapse54
1561,95814 (Sacramento),95814,17716,17716,6848750.0,11778.702563910118,1756054349282,Synapse54,1756054349282,Synapse54
1562,95815 (Sacramento),95815,30372,30372,31427500.0,26061.897549098183,1756054349282,Synapse54,1756054349282,Synapse54
1563,95816 (Sacramento),95816,18420,18420,11935000.0,17669.111686912904,1756054349282,Synapse54,1756054349282,Synapse54
1564,95817 (Sacramento),95817,15047,15047,10147500.0,18060.09013596005,1756054349282,Synapse54,1756054349282,Synapse54
1565,95818 (Sacramento),95818,26256,26256,16887500.0,19676.94654751877,1756054349282,Synapse54,1756054349282,Synapse54
1566,95819 (Sacramento),95819,18562,18562,15955000.0,23784.415976966768,1756054349282,Synapse54,1756054349282,Synapse54
1567,95820 (Sacramento),95820,36445,36445,22192500.0,23143.475702376545,1756054349282,Synapse54,1756054349282,Synapse54
1568,95821 (Sacramento),95821,39421,39421,30007500.0,28567.45394935839,1756054349282,Synapse54,1756054349282,Synapse54
1569,95822 (Sacramento),95822,45303,45303,36812500.0,29322.71772705138,1756054349282,Synapse54,1756054349282,Synapse54
1570,95823 (Sacramento),95823,82490,82490,48543750.0,34123.67136237723,1756054349282,Synapse54,1756054349282,Synapse54
1571,95824 (Sacramento),95824,30431,30431,16632500.0,20446.404371725803,1756054349282,Synapse54,1756054349282,Synapse54
1572,95825 (Sacramento),95825,35146,35146,19075000.0,23456.882020927434,1756054349282,Synapse54,1756054349282,Synapse54
1573,95826 (Sacramento),95826,39444,39444,43880000.0,30567.51512315405,1756054349282,Synapse54,1756054349282,Synapse54
1574,95827 (Sacramento),95827,21764,21764,35437500.0,47305.68485916021,1756054349282,Synapse54,1756054349282,Synapse54
1575,95828 (Sacramento),95828,64981,64981,53767500.0,33892.65004648228,1756054349282,Synapse54,1756054349282,Synapse54
1576,95829 (Sacramento),95829,36592,36592,84626250.0,41129.1729237517,1756054349282,Synapse54,1756054349282,Synapse54
1577,95830 (Sacramento),95830,908,908,55978750.0,36985.00276683223,1756054349282,Synapse54,1756054349282,Synapse54
1578,95831 (Sacramento),95831,42651,42651,31712500.0,24594.198919752107,1756054349282,Synapse54,1756054349282,Synapse54
1579,95832 (Sacramento),95832,11145,11145,35110000.0,33679.88092831671,1756054349282,Synapse54,1756054349282,Synapse54
1580,95833 (Sacramento),95833,43156,43156,37917500.0,32808.16259999906,1756054349282,Synapse54,1756054349282,Synapse54
1581,95834 (Sacramento),95834,44852,44852,46342500.0,35848.67363672029,1756054349282,Synapse54,1756054349282,Synapse54
1582,95835 (Sacramento),95835,46018,46018,41700000.0,30341.668138438243,1756054349282,Synapse54,1756054349282,Synapse54
1583,95836 (Sacramento),95836,78,78,57826250.0,47189.752336261095,1756054349282,Synapse54,1756054349282,Synapse54
1584,95837 (Sacramento),95837,615,615,76726250.0,41533.87178115646,1756054349282,Synapse54,1756054349282,Synapse54
1585,95838 (Sacramento),95838,41426,41426,37888750.0,33012.67933012005,1756054349282,Synapse54,1756054349282,Synapse54
1586,95841 (Sacramento),95841,22917,22917,17571250.0,26186.97411153109,1756054349282,Synapse54,1756054349282,Synapse54
1587,95842 (Sacramento),95842,34090,34090,16738750.0,24666.971320032775,1756054349282,Synapse54,1756054349282,Synapse54
1588,95843 (Antelope),95843,51460,51460,28643750.0,26016.493684023757,1756054349282,Synapse54,1756054349282,Synapse54
1589,95864 (Sacramento),95864,25316,25316,28460000.0,26583.90751673359,1756054349282,Synapse54,1756054349282,Synapse54
1590,95901 (Marysville),95901,39124,39124,1064722500.0,321618.9782998405,1756054349282,Synapse54,1756054349282,Synapse54
1591,95903 (Beale AFB),95903,1620,1620,75633750.0,78437.09161383471,1756054349282,Synapse54,1756054349282,Synapse54
1592,95910 (Alleghany),95910,52,52,43066250.0,38887.622657296524,1756054349282,Synapse54,1756054349282,Synapse54
1593,95912 (Arbuckle),95912,5268,5268,883037500.0,153412.3160163793,1756054349282,Synapse54,1756054349282,Synapse54
1594,95913 (Artois),95913,173,173,13918750.0,18916.982135074304,1756054349282,Synapse54,1756054349282,Synapse54
1595,95914 (Bangor),95914,230,230,42851250.0,47819.2948846897,1756054349282,Synapse54,1756054349282,Synapse54
1596,95915 (Belden),95915,36,36,592618750.0,181944.73838501814,1756054349282,Synapse54,1756054349282,Synapse54
1597,95916 (Berry Creek),95916,1306,1306,711787500.0,192514.3121086018,1756054349282,Synapse54,1756054349282,Synapse54
1598,95917 (Biggs),95917,2772,2772,326332500.0,102932.38467043,1756054349282,Synapse54,1756054349282,Synapse54
1599,95918 (Browns Valley),95918,2616,2616,264296250.0,117499.26010124988,1756054349282,Synapse54,1756054349282,Synapse54
1600,95919 (Brownsville),95919,952,952,88382500.0,67583.323790159,1756054349282,Synapse54,1756054349282,Synapse54
1601,95920 (Butte City),95920,271,271,311167500.0,85710.24122514416,1756054349282,Synapse54,1756054349282,Synapse54
1602,95922 (Camptonville),95922,648,648,635775000.0,245140.26412324441,1756054349282,Synapse54,1756054349282,Synapse54
1603,95923 (Canyon Dam),95923,43,43,124691250.0,65309.736509836875,1756054349282,Synapse54,1756054349282,Synapse54
1604,95925 (Challenge),95925,342,342,171505000.0,88342.92790017823,1756054349282,Synapse54,1756054349282,Synapse54
