OBJECTID,DESCRIPTION,ID,GENZ_CY,GENZ_CY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
215,32507 (Pensacola),32507,6071,19.74,19.74,89215000.0,164711.1062151712,1754587948259,Synapse54,1754587948259,Synapse54
216,32508 (Pensacola),32508,4025,73.85,73.85,30056250.0,36726.21317614417,1754587948259,Synapse54,1754587948259,Synapse54
217,32509 (Pensacola),32509,98,20.16,20.16,3988750.0,7842.20221964715,1754587948259,Synapse54,1754587948259,Synapse54
218,32511 (Pensacola),32511,923,68.17,68.17,845000.0,5085.140699597823,1754587948259,Synapse54,1754587948259,Synapse54
219,32512 (Pensacola),32512,4,17.39,17.39,192500.0,1800.0,1754587948259,Synapse54,1754587948259,Synapse54
220,32514 (Pensacola),32514,8778,21.93,21.93,69963750.0,39324.872242389174,1754587948259,Synapse54,1754587948259,Synapse54
221,32526 (Pensacola),32526,10130,20.36,20.36,206790789.47265625,100771.71782376441,1754587948259,Synapse54,1754587948259,Synapse54
222,32530 (Bagdad),32530,17,21.25,21.25,23750.0,644.5467280625014,1754587948259,Synapse54,1754587948259,Synapse54
223,32531 (Baker),32531,1491,21.94,21.94,794971250.0,179673.50581329357,1754587948259,Synapse54,1754587948259,Synapse54
224,32533 (Cantonment),32533,6745,20.54,20.54,283110000.0,91325.88981960547,1754587948259,Synapse54,1754587948259,Synapse54
225,32534 (Pensacola),32534,3637,20.79,20.79,34391250.0,33514.89609462742,1754587948259,Synapse54,1754587948259,Synapse54
226,32535 (Century),32535,1196,19.63,19.63,262342500.0,114548.37533026011,1754587948259,Synapse54,1754587948259,Synapse54
227,32536 (Crestview),32536,6929,24.19,24.19,157523750.0,76207.56142909947,1754587948259,Synapse54,1754587948259,Synapse54
228,32539 (Crestview),32539,7805,21.87,21.87,445552500.0,124166.48386066692,1754587948259,Synapse54,1754587948259,Synapse54
229,32541 (Destin),32541,3347,17.05,17.05,38404439.654296875,52849.942272507586,1754587948259,Synapse54,1754587948259,Synapse54
230,32542 (Eglin AFB),32542,2167,43.07,43.07,1548538538.4609375,297466.1797502553,1754587948259,Synapse54,1754587948259,Synapse54
231,32544 (Hurlburt Field),32544,806,45.87,45.87,12047500.0,28395.0379569379,1754587948259,Synapse54,1754587948259,Synapse54
232,32547 (Fort Walton Beach),32547,7938,21.97,21.97,80241250.0,45738.19844641914,1754587948259,Synapse54,1754587948259,Synapse54
233,32548 (Fort Walton Beach),32548,4356,19.11,19.11,48375192.30859375,109955.96887226534,1754587948259,Synapse54,1754587948259,Synapse54
234,32550 (Miramar Beach),32550,870,10.67,10.67,24431250.0,34935.49167674195,1754587948259,Synapse54,1754587948259,Synapse54
235,32561 (Gulf Breeze),32561,1779,18.9,18.9,36510000.0,132433.36499444305,1754587948259,Synapse54,1754587948259,Synapse54
236,32563 (Gulf Breeze),32563,6846,21.82,21.82,64345000.0,67571.39255914454,1754587948259,Synapse54,1754587948259,Synapse54
237,32564 (Holt),32564,707,20.07,20.07,392793750.0,151467.6665757008,1754587948259,Synapse54,1754587948259,Synapse54
238,32565 (Jay),32565,1481,21.64,21.64,806558750.0,185729.47287643346,1754587948259,Synapse54,1754587948259,Synapse54
239,32566 (Navarre),32566,10592,21.74,21.74,118645000.0,114178.46756366716,1754587948259,Synapse54,1754587948259,Synapse54
240,32567 (Laurel Hill),32567,882,19.48,19.48,529440000.0,154635.25817621243,1754587948259,Synapse54,1754587948259,Synapse54
241,32568 (Mc David),32568,592,19.17,19.17,802783750.0,181634.66492523576,1754587948259,Synapse54,1754587948259,Synapse54
242,32569 (Mary Esther),32569,2567,19.9,19.9,23273750.0,51648.070567328665,1754587948259,Synapse54,1754587948259,Synapse54
243,32570 (Milton),32570,7567,20.88,20.88,1083410000.0,240260.27702725749,1754587948259,Synapse54,1754587948259,Synapse54
244,32571 (Milton),32571,10350,22.99,22.99,413006250.0,150462.29464148567,1754587948259,Synapse54,1754587948259,Synapse54
245,32577 (Molino),32577,1143,21.12,21.12,264463750.0,112737.0233309835,1754587948259,Synapse54,1754587948259,Synapse54
246,32578 (Niceville),32578,7847,21.75,21.75,193408088.23632812,112616.66687642524,1754587948259,Synapse54,1754587948259,Synapse54
247,32579 (Shalimar),32579,1986,19.14,19.14,16386576.0859375,34509.03234459829,1754587948259,Synapse54,1754587948259,Synapse54
248,32580 (Valparaiso),32580,969,22.23,22.23,15348750.0,30023.76275156512,1754587948259,Synapse54,1754587948259,Synapse54
249,32583 (Milton),32583,6451,18.85,18.85,430628676.6191406,245202.7173891554,1754587948259,Synapse54,1754587948259,Synapse54
250,32601 (Gainesville),32601,12190,50.07,50.07,17103750.0,19769.431562826045,1754587948259,Synapse54,1754587948259,Synapse54
251,32603 (Gainesville),32603,4501,74.27,74.27,3340000.0,14343.929460218242,1754587948259,Synapse54,1754587948259,Synapse54
252,32605 (Gainesville),32605,4623,19.42,19.42,34331250.0,33213.460598118465,1754587948259,Synapse54,1754587948259,Synapse54
253,32606 (Gainesville),32606,5347,21.38,21.38,59987500.0,43038.36265565665,1754587948259,Synapse54,1754587948259,Synapse54
254,32607 (Gainesville),32607,16543,42.05,42.05,43877500.0,42700.74078640778,1754587948259,Synapse54,1754587948259,Synapse54
255,32608 (Gainesville),32608,19823,36.18,36.18,153668750.0,70920.31460039034,1754587948259,Synapse54,1754587948259,Synapse54
256,32609 (Gainesville),32609,4274,23.09,23.09,437716250.0,111688.46173049044,1754587948259,Synapse54,1754587948259,Synapse54
257,32610 (Gainesville),32610,19,90.48,90.48,646250.0,4496.302947687468,1754587948259,Synapse54,1754587948259,Synapse54
258,32611 (Gainesville),32611,8348,91.42,91.42,5062500.0,14006.071286278551,1754587948259,Synapse54,1754587948259,Synapse54
259,32612 (Gainesville),32612,218,51.05,51.05,132500.0,1603.2247551122991,1754587948259,Synapse54,1754587948259,Synapse54
260,32615 (Alachua),32615,3542,19.75,19.75,489227500.0,150854.26657078465,1754587948259,Synapse54,1754587948259,Synapse54
261,32617 (Anthony),32617,986,20.58,20.58,112068750.0,73281.75730354861,1754587948259,Synapse54,1754587948259,Synapse54
262,32618 (Archer),32618,1492,20.1,20.1,302847500.0,100851.61575941437,1754587948259,Synapse54,1754587948259,Synapse54
263,32619 (Bell),32619,1033,19.52,19.52,438307500.0,144321.7401194492,1754587948259,Synapse54,1754587948259,Synapse54
264,32621 (Bronson),32621,1265,20.71,20.71,455765000.0,163401.38880325557,1754587948259,Synapse54,1754587948259,Synapse54
265,32622 (Brooker),32622,276,19.05,19.05,277472500.0,111954.79079331913,1754587948259,Synapse54,1754587948259,Synapse54
266,32625 (Cedar Key),32625,211,12.52,12.52,274024019.7011719,358027.98680361063,1754587948259,Synapse54,1754587948259,Synapse54
267,32626 (Chiefland),32626,1792,19.18,19.18,1121586887.09375,369422.69844532345,1754587948259,Synapse54,1754587948259,Synapse54
268,32628 (Cross City),32628,950,18.91,18.91,96233750.0,62916.507993391366,1754587948259,Synapse54,1754587948259,Synapse54
269,32631 (Earleton),32631,83,18.99,18.99,46061250.0,49982.34031311831,1754587948259,Synapse54,1754587948259,Synapse54
270,32640 (Hawthorne),32640,1841,17.44,17.44,873378750.0,236398.41882505044,1754587948259,Synapse54,1754587948259,Synapse54
271,32641 (Gainesville),32641,3192,23.79,23.79,185892500.0,81768.35856625062,1754587948259,Synapse54,1754587948259,Synapse54
272,32643 (High Springs),32643,2708,20.17,20.17,362538750.0,145274.0822246529,1754587948259,Synapse54,1754587948259,Synapse54
273,32648 (Horseshoe Beach),32648,88,18.22,18.22,400733338.9238281,208796.1677052907,1754587948259,Synapse54,1754587948259,Synapse54
274,32653 (Gainesville),32653,2858,19.39,19.39,136057500.0,81416.19108498804,1754587948259,Synapse54,1754587948259,Synapse54
275,32656 (Keystone Heights),32656,3259,21.28,21.28,456482500.0,148892.4819498841,1754587948259,Synapse54,1754587948259,Synapse54
276,32666 (Melrose),32666,1043,16.84,16.84,182945000.0,128387.55608599966,1754587948259,Synapse54,1754587948259,Synapse54
277,32667 (Micanopy),32667,724,15.38,15.38,396397500.0,142521.57880772164,1754587948259,Synapse54,1754587948259,Synapse54
278,32668 (Morriston),32668,1053,16.88,16.88,475138750.0,155848.0437759536,1754587948259,Synapse54,1754587948259,Synapse54
279,32669 (Newberry),32669,4541,22.76,22.76,349448750.0,120844.27463335755,1754587948259,Synapse54,1754587948259,Synapse54
280,32680 (Old Town),32680,1917,17.38,17.38,1595284937.1953125,441825.9677236104,1754587948259,Synapse54,1754587948259,Synapse54
281,32683 (Otter Creek),32683,0,0.0,0.0,498750.0,3341.6896795981047,1754587948259,Synapse54,1754587948259,Synapse54
282,32686 (Reddick),32686,850,16.06,16.06,292531250.0,141966.06024012738,1754587948259,Synapse54,1754587948259,Synapse54
283,32693 (Trenton),32693,2810,20.56,20.56,662040081.6699219,213176.76235976294,1754587948259,Synapse54,1754587948259,Synapse54
284,32694 (Waldo),32694,354,17.58,17.58,95657500.0,64365.777741197206,1754587948259,Synapse54,1754587948259,Synapse54
285,32696 (Williston),32696,2551,19.22,19.22,474171250.0,149596.12331600316,1754587948259,Synapse54,1754587948259,Synapse54
286,32701 (Altamonte Springs),32701,4309,18.63,18.63,20405000.0,20546.94309551604,1754587948259,Synapse54,1754587948259,Synapse54
287,32702 (Altoona),32702,492,15.06,15.06,302695000.0,104366.3846537006,1754587948259,Synapse54,1754587948259,Synapse54
288,32703 (Apopka),32703,14474,23.21,23.21,135997500.0,86365.35674178385,1754587948259,Synapse54,1754587948259,Synapse54
289,32707 (Casselberry),32707,7193,19.69,19.69,36152500.0,37430.32095704348,1754587948259,Synapse54,1754587948259,Synapse54
290,32708 (Winter Springs),32708,10171,21.13,21.13,71436250.0,56762.31250954418,1754587948259,Synapse54,1754587948259,Synapse54
291,32709 (Christmas),32709,596,19.38,19.38,503477500.0,171206.6426848639,1754587948259,Synapse54,1754587948259,Synapse54
292,32712 (Apopka),32712,12312,22.7,22.7,213546250.0,81621.61598602791,1754587948259,Synapse54,1754587948259,Synapse54
293,32713 (Debary),32713,4584,17.75,17.75,73827500.0,50621.9905090394,1754587948259,Synapse54,1754587948259,Synapse54
294,32714 (Altamonte Springs),32714,8509,22.82,22.82,30021250.0,26058.691952956357,1754587948259,Synapse54,1754587948259,Synapse54
295,32720 (Deland),32720,6943,19.93,19.93,350933125.0,155530.21116084402,1754587948259,Synapse54,1754587948259,Synapse54
296,32724 (Deland),32724,9993,21.68,21.68,368808750.0,163318.6602618467,1754587948259,Synapse54,1754587948259,Synapse54
297,32725 (Deltona),32725,10560,20.62,20.62,123852500.0,74504.1513954971,1754587948259,Synapse54,1754587948259,Synapse54
298,32726 (Eustis),32726,4569,19.2,19.2,72122500.0,55442.15074482597,1754587948259,Synapse54,1754587948259,Synapse54
299,32730 (Casselberry),32730,1072,19.4,19.4,5080000.0,12103.295537532958,1754587948259,Synapse54,1754587948259,Synapse54
300,32732 (Geneva),32732,1055,18.83,18.83,210339903.84765625,89316.94036358227,1754587948259,Synapse54,1754587948259,Synapse54
301,32735 (Grand Island),32735,1071,18.02,18.02,33661250.0,38527.179179517225,1754587948259,Synapse54,1754587948259,Synapse54
302,32736 (Eustis),32736,2438,19.82,19.82,315160000.0,138820.84857740928,1754587948259,Synapse54,1754587948259,Synapse54
303,32738 (Deltona),32738,10562,21.87,21.87,99296250.0,66605.24135461952,1754587948259,Synapse54,1754587948259,Synapse54
304,32744 (Lake Helen),32744,825,17.3,17.3,46701250.0,37480.81952953708,1754587948259,Synapse54,1754587948259,Synapse54
305,32746 (Lake Mary),32746,9319,20.73,20.73,72336250.0,55366.7971863052,1754587948259,Synapse54,1754587948259,Synapse54
306,32750 (Longwood),32750,5458,19.91,19.91,39238750.0,36553.62190546405,1754587948259,Synapse54,1754587948259,Synapse54
307,32751 (Maitland),32751,5301,21.37,21.37,27695000.0,37546.04859701161,1754587948259,Synapse54,1754587948259,Synapse54
308,32754 (Mims),32754,2142,16.83,16.83,456546250.0,110995.69543368186,1754587948259,Synapse54,1754587948259,Synapse54
309,32757 (Mount Dora),32757,6023,17.84,17.84,275233750.0,111305.70755002464,1754587948259,Synapse54,1754587948259,Synapse54
310,32759 (Oak Hill),32759,408,13.94,13.94,139906250.0,74720.89087880582,1754587948259,Synapse54,1754587948259,Synapse54
311,32763 (Orange City),32763,4909,19.25,19.25,80758750.0,52123.33193790932,1754587948259,Synapse54,1754587948259,Synapse54
312,32764 (Osteen),32764,688,16.63,16.63,381668750.0,176385.44261193805,1754587948259,Synapse54,1754587948259,Synapse54
313,32765 (Oviedo),32765,18363,27.17,27.17,139057500.0,76925.22041353508,1754587948259,Synapse54,1754587948259,Synapse54
314,32766 (Oviedo),32766,4415,26.71,26.71,160315096.15234375,81920.80355525897,1754587948259,Synapse54,1754587948259,Synapse54
315,32767 (Paisley),32767,591,19.64,19.64,209542500.0,101448.7110734348,1754587948259,Synapse54,1754587948259,Synapse54
316,32771 (Sanford),32771,15720,23.85,23.85,152381250.0,77881.6865317001,1754587948259,Synapse54,1754587948259,Synapse54
317,32773 (Sanford),32773,8592,23.83,23.83,119898750.0,57898.70787986456,1754587948259,Synapse54,1754587948259,Synapse54
318,32776 (Sorrento),32776,2703,21.21,21.21,154651250.0,84758.62366026915,1754587948259,Synapse54,1754587948259,Synapse54
319,32778 (Tavares),32778,4200,16.17,16.17,139360000.0,74281.21480862671,1754587948259,Synapse54,1754587948259,Synapse54
320,32779 (Longwood),32779,6532,21.41,21.41,70275000.0,43997.020033727946,1754587948259,Synapse54,1754587948259,Synapse54
321,32780 (Titusville),32780,7283,17.97,17.97,141907500.0,72422.76388128281,1754587948259,Synapse54,1754587948259,Synapse54
322,32784 (Umatilla),32784,2158,19.02,19.02,282548750.0,130328.72558251608,1754587948259,Synapse54,1754587948259,Synapse54
323,32789 (Winter Park),32789,6018,21.88,21.88,32630000.0,34804.2745981671,1754587948259,Synapse54,1754587948259,Synapse54
324,32792 (Winter Park),32792,12924,24.24,24.24,42375000.0,41547.80264505054,1754587948259,Synapse54,1754587948259,Synapse54
325,32796 (Titusville),32796,3816,17.78,17.78,140086250.0,81643.74269593715,1754587948259,Synapse54,1754587948259,Synapse54
326,32798 (Zellwood),32798,208,7.51,7.51,9103750.0,16480.8344034842,1754587948259,Synapse54,1754587948259,Synapse54
327,32801 (Orlando),32801,4256,20.75,20.75,7932500.0,16687.508583824652,1754587948259,Synapse54,1754587948259,Synapse54
328,32803 (Orlando),32803,4300,18.24,18.24,26107500.0,28978.07021131761,1754587948259,Synapse54,1754587948259,Synapse54
329,32804 (Orlando),32804,3718,17.76,17.76,27165000.0,24275.498662578993,1754587948259,Synapse54,1754587948259,Synapse54
330,32805 (Orlando),32805,5404,22.17,22.17,27701250.0,28574.01850018694,1754587948259,Synapse54,1754587948259,Synapse54
331,32806 (Orlando),32806,4837,18.19,18.19,25953750.0,27566.892162932934,1754587948259,Synapse54,1754587948259,Synapse54
332,32807 (Orlando),32807,8331,23.04,23.04,28740000.0,30687.539359297527,1754587948259,Synapse54,1754587948259,Synapse54
333,32808 (Orlando),32808,14031,26.38,26.38,42420000.0,30721.677104917173,1754587948259,Synapse54,1754587948259,Synapse54
334,32809 (Orlando),32809,6776,24.56,24.56,42245000.0,50069.57593658994,1754587948259,Synapse54,1754587948259,Synapse54
335,32810 (Orlando),32810,8014,22.81,22.81,33227500.0,40301.15852426217,1754587948259,Synapse54,1754587948259,Synapse54
336,32811 (Orlando),32811,10452,25.76,25.76,26040000.0,24762.358991254005,1754587948259,Synapse54,1754587948259,Synapse54
337,32812 (Orlando),32812,7251,20.72,20.72,32128750.0,37087.47050005299,1754587948259,Synapse54,1754587948259,Synapse54
338,32814 (Orlando),32814,2005,23.44,23.44,5040000.0,12648.528244707948,1754587948259,Synapse54,1754587948259,Synapse54
339,32815 (Orlando),32815,0,0.0,0.0,381404842.65625,354502.857727215,1754587948259,Synapse54,1754587948259,Synapse54
340,32816 (Orlando),32816,3972,99.28,99.28,3100000.0,8398.513934604996,1754587948259,Synapse54,1754587948259,Synapse54
341,32817 (Orlando),32817,17718,40.66,40.66,42965000.0,32791.47379356398,1754587948259,Synapse54,1754587948259,Synapse54
342,32818 (Orlando),32818,11857,24.86,24.86,41306250.0,51171.370276719594,1754587948259,Synapse54,1754587948259,Synapse54
343,32819 (Orlando),32819,8331,21.84,21.84,80102500.0,55557.36548276028,1754587948259,Synapse54,1754587948259,Synapse54
344,32820 (Orlando),32820,2270,22.56,22.56,90162500.0,44751.2880381439,1754587948259,Synapse54,1754587948259,Synapse54
345,32821 (Orlando),32821,7775,25.56,25.56,45361250.0,40902.14039850431,1754587948259,Synapse54,1754587948259,Synapse54
346,32822 (Orlando),32822,15134,23.16,23.16,45725000.0,41042.27535228811,1754587948259,Synapse54,1754587948259,Synapse54
347,32824 (Orlando),32824,15312,23.97,23.97,108187500.0,64538.36598812078,1754587948259,Synapse54,1754587948259,Synapse54
348,32825 (Orlando),32825,14847,23.54,23.54,77825000.0,55675.948823437226,1754587948259,Synapse54,1754587948259,Synapse54
349,32826 (Orlando),32826,21688,58.33,58.33,28961250.0,31475.958388644605,1754587948259,Synapse54,1754587948259,Synapse54
350,32827 (Orlando),32827,5705,24.18,24.18,98231250.0,58244.58559362298,1754587948259,Synapse54,1754587948259,Synapse54
351,32828 (Orlando),32828,19107,27.48,27.48,72890000.0,44341.163850473924,1754587948259,Synapse54,1754587948259,Synapse54
352,32829 (Orlando),32829,5140,22.37,22.37,63733750.0,43611.46194494591,1754587948259,Synapse54,1754587948259,Synapse54
353,32830 (Orlando),32830,54,19.42,19.42,81568750.0,53561.562069665946,1754587948259,Synapse54,1754587948259,Synapse54
354,32831 (Orlando),32831,419,14.32,14.32,25661250.0,29192.745276167483,1754587948259,Synapse54,1754587948259,Synapse54
355,32832 (Orlando),32832,11848,26.0,26.0,222427500.0,61330.132021750906,1754587948259,Synapse54,1754587948259,Synapse54
356,32833 (Orlando),32833,2341,20.77,20.77,213956250.0,74778.9052275173,1754587948259,Synapse54,1754587948259,Synapse54
357,32835 (Orlando),32835,11785,24.2,24.2,39081250.0,28867.160315674864,1754587948259,Synapse54,1754587948259,Synapse54
358,32836 (Orlando),32836,6487,23.01,23.01,56085000.0,46346.64430080944,1754587948259,Synapse54,1754587948259,Synapse54
359,32837 (Orlando),32837,14484,24.61,24.61,72231250.0,42353.785171242016,1754587948259,Synapse54,1754587948259,Synapse54
360,32839 (Orlando),32839,16684,26.73,26.73,30623750.0,28727.401576485987,1754587948259,Synapse54,1754587948259,Synapse54
361,32901 (Melbourne),32901,6196,21.68,21.68,42612500.0,41569.78593378624,1754587948259,Synapse54,1754587948259,Synapse54
362,32903 (Indialantic),32903,2266,16.54,16.54,12603750.0,27291.831359219414,1754587948259,Synapse54,1754587948259,Synapse54
363,32904 (Melbourne),32904,7835,19.1,19.1,212617500.0,122761.35461399311,1754587948259,Synapse54,1754587948259,Synapse54
364,32905 (Palm Bay),32905,4744,17.82,17.82,32558750.0,32225.244222148936,1754587948259,Synapse54,1754587948259,Synapse54
365,32907 (Palm Bay),32907,9276,20.01,20.01,81138750.0,52440.08980653843,1754587948259,Synapse54,1754587948259,Synapse54
366,32908 (Palm Bay),32908,4349,23.9,23.9,113862500.0,56126.11122869613,1754587948259,Synapse54,1754587948259,Synapse54
367,32909 (Palm Bay),32909,9200,20.24,20.24,191903750.0,74381.91055089344,1754587948259,Synapse54,1754587948259,Synapse54
368,32920 (Cape Canaveral),32920,977,10.12,10.12,15501250.0,41579.00897382711,1754587948259,Synapse54,1754587948259,Synapse54
369,32922 (Cocoa),32922,3772,22.91,22.91,18673750.0,26748.834636156622,1754587948259,Synapse54,1754587948259,Synapse54
370,32925 (Patrick AFB),32925,420,32.43,32.43,107173750.0,115957.1387162919,1754587948259,Synapse54,1754587948259,Synapse54
371,32926 (Cocoa),32926,4239,16.85,16.85,190591250.0,89496.0705544162,1754587948259,Synapse54,1754587948259,Synapse54
372,32927 (Cocoa),32927,5530,19.25,19.25,82403750.0,44530.09975392833,1754587948259,Synapse54,1754587948259,Synapse54
373,32931 (Cocoa Beach),32931,1473,10.81,10.81,18839739.447265625,134655.18399724847,1754587948259,Synapse54,1754587948259,Synapse54
374,32934 (Melbourne),32934,3610,17.15,17.15,75047500.0,47807.32231168002,1754587948259,Synapse54,1754587948259,Synapse54
375,32935 (Melbourne),32935,7494,18.44,18.44,40405000.0,37844.43131945516,1754587948259,Synapse54,1754587948259,Synapse54
376,32937 (Satellite Beach),32937,5115,18.37,18.37,23597500.0,37999.917830471146,1754587948259,Synapse54,1754587948259,Synapse54
377,32940 (Melbourne),32940,10410,18.87,18.87,94955000.0,50318.685330316366,1754587948259,Synapse54,1754587948259,Synapse54
378,32948 (Fellsmere),32948,1889,28.09,28.09,345822500.0,92072.4391802513,1754587948259,Synapse54,1754587948259,Synapse54
379,32949 (Grant),32949,387,12.22,12.22,55436250.0,43901.80446988138,1754587948259,Synapse54,1754587948259,Synapse54
380,32950 (Malabar),32950,762,16.5,16.5,66666250.0,38639.65019887783,1754587948259,Synapse54,1754587948259,Synapse54
381,32951 (Melbourne Beach),32951,1399,12.13,12.13,28582724.568359375,111193.21933724539,1754587948259,Synapse54,1754587948259,Synapse54
382,32952 (Merritt Island),32952,3404,16.36,16.36,44630000.0,143680.55171918622,1754587948259,Synapse54,1754587948259,Synapse54
383,32953 (Merritt Island),32953,4419,17.9,17.9,120550833.33007812,97921.78169926269,1754587948259,Synapse54,1754587948259,Synapse54
384,32955 (Rockledge),32955,8224,19.36,19.36,217613750.0,80945.73512746864,1754587948259,Synapse54,1754587948259,Synapse54
385,32958 (Sebastian),32958,4022,13.21,13.21,75746250.0,60922.975110695894,1754587948259,Synapse54,1754587948259,Synapse54
386,32960 (Vero Beach),32960,3986,17.83,17.83,38725000.0,25974.534007068753,1754587948259,Synapse54,1754587948259,Synapse54
387,32962 (Vero Beach),32962,4952,18.17,18.17,41065000.0,32505.087783588075,1754587948259,Synapse54,1754587948259,Synapse54
388,32963 (Vero Beach),32963,1307,7.71,7.71,61271247.396484375,214977.10848296163,1754587948259,Synapse54,1754587948259,Synapse54
389,32966 (Vero Beach),32966,2518,11.36,11.36,516956250.0,189357.73518878367,1754587948259,Synapse54,1754587948259,Synapse54
390,32967 (Vero Beach),32967,5482,18.27,18.27,165332500.0,77538.28796622306,1754587948259,Synapse54,1754587948259,Synapse54
391,32968 (Vero Beach),32968,2901,18.24,18.24,159566250.0,84262.60484907954,1754587948259,Synapse54,1754587948259,Synapse54
392,32976 (Sebastian),32976,569,5.75,5.75,87088750.0,65708.9943145752,1754587948259,Synapse54,1754587948259,Synapse54
393,33001 (Long Key),33001,18,8.0,8.0,356250.0,3218.536900318056,1754587948259,Synapse54,1754587948259,Synapse54
394,33004 (Dania),33004,3163,17.0,17.0,19680000.001953125,41564.76615107849,1754587948259,Synapse54,1754587948259,Synapse54
395,33009 (Hallandale),33009,7069,15.81,15.81,17362500.0,20932.009063961927,1754587948259,Synapse54,1754587948259,Synapse54
396,33010 (Hialeah),33010,7723,16.93,16.93,13135000.0,19212.246073998507,1754587948259,Synapse54,1754587948259,Synapse54
397,33012 (Hialeah),33012,11590,17.23,17.23,19196250.0,17460.26652555285,1754587948259,Synapse54,1754587948259,Synapse54
398,33013 (Hialeah),33013,5187,17.29,17.29,12260000.0,17895.33257528104,1754587948259,Synapse54,1754587948259,Synapse54
399,33014 (Hialeah),33014,8020,19.55,19.55,21188750.0,21568.298298850044,1754587948259,Synapse54,1754587948259,Synapse54
400,33015 (Hialeah),33015,14409,22.61,22.61,20721250.0,20518.786882867713,1754587948259,Synapse54,1754587948259,Synapse54
401,33016 (Hialeah),33016,8820,19.94,19.94,15278750.0,22406.222167661217,1754587948259,Synapse54,1754587948259,Synapse54
402,33018 (Hialeah),33018,12838,21.44,21.44,90521250.0,55366.778083371035,1754587948259,Synapse54,1754587948259,Synapse54
403,33019 (Hollywood),33019,1943,12.28,12.28,12501250.0,47542.07488636345,1754587948259,Synapse54,1754587948259,Synapse54
404,33020 (Hollywood),33020,9088,19.68,19.68,20191250.0,21942.397477515104,1754587948259,Synapse54,1754587948259,Synapse54
405,33021 (Hollywood),33021,9562,18.8,18.8,27903750.0,23807.718939041508,1754587948259,Synapse54,1754587948259,Synapse54
406,33023 (Hollywood),33023,15760,23.95,23.95,31985000.0,26216.179961016485,1754587948259,Synapse54,1754587948259,Synapse54
407,33024 (Hollywood),33024,16734,22.61,22.61,35381604.87890625,25982.377383250103,1754587948259,Synapse54,1754587948259,Synapse54
408,33025 (Hollywood),33025,18007,22.73,22.73,35782500.0,26869.48845062468,1754587948259,Synapse54,1754587948259,Synapse54
409,33026 (Hollywood),33026,6048,20.19,20.19,16093750.0,16154.309580606134,1754587948259,Synapse54,1754587948259,Synapse54
410,33027 (Hollywood),33027,13290,20.1,20.1,45073750.0,26913.149132235136,1754587948259,Synapse54,1754587948259,Synapse54
411,33028 (Pembroke Pines),33028,6569,24.03,24.03,18992500.0,19776.2968270957,1754587948259,Synapse54,1754587948259,Synapse54
412,33029 (Hollywood),33029,10869,23.37,23.37,64438750.0,36851.61380190969,1754587948259,Synapse54,1754587948259,Synapse54
413,33030 (Homestead),33030,10401,28.58,28.58,73860000.0,50061.874643064504,1754587948259,Synapse54,1754587948259,Synapse54
414,33031 (Homestead),33031,1293,19.27,19.27,88510000.0,55432.88641942908,1754587948259,Synapse54,1754587948259,Synapse54
415,33032 (Homestead),33032,18265,26.21,26.21,75012500.0,47826.389633566134,1754587948259,Synapse54,1754587948259,Synapse54
416,33033 (Homestead),33033,18490,26.19,26.19,57500000.0,53582.325256666176,1754587948259,Synapse54,1754587948259,Synapse54
417,33034 (Homestead),33034,7744,26.72,26.72,774650357.1425781,467488.3350972003,1754587948259,Synapse54,1754587948259,Synapse54
418,33035 (Homestead),33035,6109,28.66,28.66,310492113.63671875,289638.8493744973,1754587948259,Synapse54,1754587948259,Synapse54
419,33036 (Islamorada),33036,404,10.87,10.87,20675906.865234375,105454.08757123853,1754587948259,Synapse54,1754587948259,Synapse54
420,33037 (Key Largo),33037,2093,14.61,14.61,115853523.8125,235761.19137916947,1754587948259,Synapse54,1754587948259,Synapse54
421,33039 (Homestead),33039,17,56.67,56.67,10726250.0,19725.82798960668,1754587948259,Synapse54,1754587948259,Synapse54
422,33040 (Key West),33040,6314,16.8,16.8,89913539.72265625,458590.6922247497,1754587948259,Synapse54,1754587948259,Synapse54
423,33042 (Summerland Key),33042,796,11.64,11.64,89358537.24023438,424066.02719166875,1754587948259,Synapse54,1754587948259,Synapse54
424,33043 (Big Pine Key),33043,585,11.82,11.82,61307875.0,231398.7796206265,1754587948259,Synapse54,1754587948259,Synapse54
425,33050 (Marathon),33050,1719,15.56,15.56,36423372.126953125,188748.61056868453,1754587948259,Synapse54,1754587948259,Synapse54
426,33051 (Key Colony Beach),33051,61,6.62,6.62,1627500.0,9594.357068027937,1754587948259,Synapse54,1754587948259,Synapse54
427,33054 (Opa Locka),33054,7320,24.34,24.34,30968750.0,26979.289329258296,1754587948259,Synapse54,1754587948259,Synapse54
428,33055 (Opa Locka),33055,8808,21.01,21.01,20522500.0,18566.800321305658,1754587948259,Synapse54,1754587948259,Synapse54
429,33056 (Miami Gardens),33056,9096,23.67,23.67,20356250.0,18764.639549984622,1754587948259,Synapse54,1754587948259,Synapse54
430,33060 (Pompano Beach),33060,8298,20.92,20.92,23691250.0,20942.493643574227,1754587948259,Synapse54,1754587948259,Synapse54
431,33062 (Pompano Beach),33062,2096,8.44,8.44,11476250.0,49644.97464910603,1754587948259,Synapse54,1754587948259,Synapse54
